properties/id;properties/nom;properties/desserte;properties/pmr;properties/ascenseur;properties/escalator;properties/gid;properties/last_update;properties/last_update_fme;geometry/type;geometry/coordinates/0;geometry/coordinates/1
1630;Les Brosses de Marcy;72C:A;true;false;false;6053;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.775872548779176;4.705464808168048
1631;Les Brosses de Marcy;72C:R;true;false;false;1926;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.775529523140136;4.705204870424819
1632;Les Broussatieres;73D:A,73E:A;false;false;false;1929;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.72698896119696;4.696932062803032
1633;Les Broussatieres;73D:R,73E:R;true;false;false;1928;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.726773899823336;4.696861026993862
1634;Les Bruyeres;33A:A,77A:A,9B:A;true;false;false;1931;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81787061969163;4.866509746606516
1635;Les Bruyeres;9B:R;true;false;false;1930;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.817093419580935;4.865314995126154
1636;Fort Vaise Les Carriers;90B:A;false;false;false;1934;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.770141373212;4.80918709775821
1637;Fort Vaise Les Carriers;90B:R;false;false;false;1933;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77035316848815;4.809375143364171
1638;Les Cedres;68B:A;false;false;false;1935;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74033385165564;4.955440895150731
1639;Les Cedres;68B:R;false;false;false;1936;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74029908377942;4.955387817477535
1640;Les Selettes;15C:A,15F:A,18B:A;true;false;false;1938;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.65839772746864;4.820385832817388
1641;Les Selettes;15F:R,18B:R;true;false;false;1937;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.65865053947608;4.820756636179593
1642;Les Chaux;C20D:A,C20E:A;true;false;false;1939;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7364286215332;4.752747436665075
1643;Les Chaux;C20D:R,C20E:R;true;false;false;1940;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73608136814254;4.752153772563105
1644;Les Chavannes;84A:A,84A:R,R2A:A,R2A:R;true;false;false;1941;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.856389262022546;4.796515804748113
1646;Les Chenes;68B:A;false;false;false;1943;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.743240239819826;4.955874917005021
1647;Les Chenes;68B:R;true;false;false;1942;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74308918059374;4.955790587965837
1650;Les Cigales;15C:A,15F:A;false;false;false;1946;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.68380644038221;4.824099955729387
1651;Les Cigales;15C:R,15F:R;false;false;false;1947;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.68385868519911;4.824179366630122
1654;Les Coquelicots;98G:A;true;false;false;1948;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.765548787679236;4.748033296597669
1655;Les Coquelicots;72C:R,98G:R;true;false;false;1949;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.76565968060469;4.747060745374354
1656;Les Cotes;15C:A,15F:A;false;false;false;1951;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.68704234448158;4.822679293050174
1657;Les Cotes;15C:R,15F:R;false;false;false;1950;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.68728854494614;4.822536293229054
1658;Les Coutures;17B:A,17B:R,8B:A;true;false;false;1953;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.72581449824074;4.804724479817092
1659;Les Coutures;17B:A,17B:R,8B:R;true;false;false;1952;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.72530538362782;4.803947657777494
1660;Les Dauphins;76A:R;false;false;false;9121;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.659426364368514;4.904934348316966
1661;Les Dauphins;76A:A;false;false;false;9122;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.659394860956304;4.90552336297768
1663;Les Dominicaines;15C:A,15F:A,18B:A;false;false;false;1957;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.65506269638736;4.815717545425708
1664;Les Dominicaines;15F:R,18B:R;true;false;false;1956;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.6537186238172;4.815438507425967
1667;Les Epinettes;77A:A,77A:R;true;false;false;1963;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.83561559285669;4.876611080207137
1668;Les Epinettes;77A:A,77A:R;true;false;false;1960;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.83554654405788;4.876878320149616
1671;Les Essarts;24A:A;true;false;false;1965;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73266412945577;4.898917584009659
1672;Les Essarts;24A:R;true;false;false;1964;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73289723790792;4.899009414808454
1673;Les Esses;C13B:R,C18A:R;true;false;false;1967;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.771800064841436;4.817236362020267
1674;Les Esses;2A:R,45B:R,C13B:A,C18A:A;true;false;false;1968;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.772424492907724;4.819528340051587
1675;Les Esses;2A:A,45B:A;true;false;false;1966;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.772266086341276;4.817634122901498
1676;Les Etroits;8B:A;true;false;false;1970;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7505135633617;4.819221125731872
1677;Les Etroits;8B:R;true;false;false;1969;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75060594240054;4.819521015961736
1679;Les Fraisiers;78B:R;true;false;false;1972;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.67333210702024;4.787599690179102
1680;Les Fraisiers;78B:A;true;false;false;1971;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.67329501619244;4.787649397427452
1683;Les Gambins;84A:A,84A:R,R2A:A,R2A:R;false;false;false;1974;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.852725451304394;4.796119889853421
1685;Les Gaulnes;95A:A;true;false;false;1975;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.79160790990248;5.03426992906241
1686;Les Gaulnes;95A:R;true;false;false;1976;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.79145292019488;5.033863925443741
1687;Les Geraniums;60A:R;false;false;false;1977;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.666591113913306;4.862568489911067
1688;Les Glaieuls;62A:A;true;false;false;1980;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.68550052833558;4.942508146301888
1689;Les Glaieuls;62A:R;true;false;false;1979;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.685526906985565;4.942535080188235
1690;Les Grandes Terres;28A:R,68B:A;true;false;false;1981;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73576422287568;4.978349164849695
1691;Les Grandes Terres;28A:A,68B:R;true;false;false;1982;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73600414446327;4.977648135992664
1692;Les Grandes Treves;72C:A;false;false;false;1983;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75914412183637;4.713663173211986
1693;Les Grandes Treves;72C:R;true;false;false;1986;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.759035410137955;4.714121399404639
1694;Les Greffieres;20A:A,S7A:A;false;false;false;1988;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81179486802401;4.819066832685942
1695;Les Greffieres;20A:R;false;false;false;1987;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.811747866504376;4.819030857539731
1696;Les Grillons;68B:A;false;false;false;1989;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74642713144586;4.958945211220945
1697;Les Grillons;68B:R;false;false;false;1990;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.746267698600505;4.958063324565543
1700;Les Hautannes;96A:A,96A:R;false;false;false;9907;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.87944630360998;4.800809263516107
1701;Les Hautpres;72C:A;true;false;false;1993;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.758709190136194;4.734115820136599
1702;Les Hautpres;72C:R;false;false;false;1992;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75874083153743;4.733898595896234
1703;Les Ifs;63A:A;true;false;false;1995;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.71616788430868;4.796226912886669
1704;Les Ifs;63A:R;true;false;false;1994;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.71601640928656;4.796567078834072
1709;Les Lauriers;97A:A,97A:R;false;false;false;1996;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.88077000296736;4.86608223194194
1713;Champvert - Les Massues;45B:A,46A:A,90B:A;true;false;false;1997;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7595052758173;4.795752255144685
1715;Les Maures;39A:A;true;false;false;2001;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.66376888509275;4.857586564830338
1716;Les Maures;39A:R;true;false;false;2000;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.6638115999315;4.85763640271733
1717;Les Meurieres;62A:A,T36:A;true;false;false;10771;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.67942370000955;4.949116524191489
1718;Les Meurieres;62A:R,T36:R;true;false;false;10772;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.67946656562846;4.949208447874335
1720;Les Mollieres;77A:A,77A:R;false;false;false;2007;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.84018547262276;4.848357436403032
1721;Les Mollieres;77A:A,77A:R;false;false;false;2010;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.84027043962894;4.848518826026655
1723;Les Mouettes;95A:R;true;false;false;2011;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78254792259086;5.024547963553906
1726;Les Muriers;15C:A,18B:A;true;false;false;2014;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.69609169792546;4.825836600844776
1727;Les Muriers;15C:R,18B:R;true;false;false;2013;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.696314619728156;4.825793628121287
1728;Centre Nautique;16A:A,79A:A;true;false;false;2017;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.76358887353456;4.956432326636049
1729;Centre Nautique;16A:R,79A:R;true;false;false;2016;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.76356193469245;4.956383199843706
1730;Les Noyeraies;3A:A,GE4A:A;true;false;false;2019;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81083790797945;4.75112695457271
1731;Les Noyeraies;3A:R,GE4A:R;true;false;false;2020;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.810686417735845;4.751055945248909
1734;Les Oliviers;78B:A,S9A:R;true;false;false;6054;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.68685572349063;4.787339486428974
1735;Les Oliviers;78B:R,S9A:A;true;false;false;2023;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.686932722013694;4.786777584959295
1736;Les Oncheres;52A:A,C8A:A;true;false;false;6055;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77741381481343;4.925666218486593
1737;Les Oncheres;52A:R,C8A:R;true;false;false;5255;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77739521730048;4.925469419718292
1741;Les Pepinieres;55B:R,66B:R,90B:R;true;false;false;6059;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75918294646694;4.808964669611873
1742;Les Pervenches;77A:A,77A:R;false;false;false;6060;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.85521129134221;4.874205084255488
1743;Les Pervenches;77A:A,77A:R;false;false;false;2031;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.85516760221207;4.874178589824713
1744;Les Peupliers - RN 7;86A:R;true;false;false;2033;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.80188961833125;4.739434917104898
1745;Les Peupliers - RN 7;86A:A;true;false;false;2032;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.802422375059756;4.739355244448873
1746;Les Places;73D:A,73E:A;true;false;false;721;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.72289201055859;4.694498078004633
1747;Les Places;73D:R,73E:R;true;false;false;6061;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.72290998914866;4.69455911670664
1749;Les Pommieres;C20D:R,C21A:R,PL3A:A;true;false;false;6062;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75700728010781;4.809664161246413
1750;Les Pommieres;C20D:A,C21A:A;true;false;false;6063;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75683655311097;4.808833517752022
1752;Les Provences;C19A:R;true;false;false;9670;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.735336462737486;4.792957385309489
1753;Les Pyes;28A:R,68B:A;true;false;false;6066;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.738702253079865;4.96324361652327
1755;Les Roches;66B:A;true;false;false;6068;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.777421169844224;4.795311042171455
1756;Les Roches;66B:R;true;false;false;6069;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77695370072325;4.794906039196749
1759;Les Sapins;78B:R;false;false;false;6070;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.67318877782206;4.783374448324923
1760;Les Sapins;78B:A;false;false;false;6071;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.67323180313293;4.783308439232655
1761;Les Sources;C14A:R,S15A:R;true;false;false;6072;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.792624331795984;4.782546429283641
1763;Les Sources - La Romaine;C14A:A,S15A:A;true;false;false;6074;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.79037890315004;4.78397768117363
1764;Les Sources - La Romaine;C14A:R,S15A:R;true;false;false;6075;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7899706080932;4.78412677452797
1765;Corbas Les Taillis;112A:A,54A:R;false;false;false;6076;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.66969353175794;4.908086323958567
1766;Corbas Les Taillis;112A:R,54A:A;false;false;false;5165;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.6697024986907;4.908225146997206
1768;St-Genis-les-O. Terres;72C:A;false;false;false;6077;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.76096545358027;4.705421832427615
1769;St-Genis-les-O. Terres;72C:R;true;false;false;5166;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.760843673887365;4.705728942839762
1770;Les Tilleuls;22A:A;true;false;false;6078;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.79848428318998;4.803937344874893
1771;Les Tilleuls;20A:R,22A:R;true;false;false;6079;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.79793993907572;4.803459945443865
1774;Les Tours;66B:R;false;false;false;6080;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78079842229714;4.796081318923109
1777;Les Verchères;C2A:A,ZI4A:R;true;false;false;6083;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.817393554219976;4.901323024339121
1778;Les Verchères;C2A:R,ZI4A:A;true;false;false;6084;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81767678792305;4.90192842491649
1781;Les Villas;21A:A;true;false;false;2066;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81823895418804;4.775614757305545
1782;Les Villas;21A:R;true;false;false;2063;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81766092964743;4.775704968018683
1783;Les Violettes;60A:R;false;false;false;2067;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.66719208611919;4.866652927046276
1784;Lesire;52A:A,C3A:R;true;false;false;2068;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78080553348054;4.913781248192956
1785;Lesire;52A:R,C3A:A;true;false;false;2069;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78090873434348;4.913783254397326
1786;Letra;84A:R,R2A:R;true;false;false;2071;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.82854060217077;4.791947482795195
1787;Letra;84A:A,R2A:A;true;false;false;2070;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.82862209524418;4.792337392059035
1794;Limonest Centre;21A:A;true;false;false;2073;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.837503925162565;4.771644326091469
1795;Limonest Centre;21A:R;true;false;false;2072;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.837441863932185;4.771567401173906
1797;Limonest Cimetiere;21A:A,21A:R;false;false;false;2074;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.84268505276453;4.768586235988755
1798;Limonest Place;21A:A;true;false;false;2077;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.836069783911235;4.771474154023887
1799;Limonest Place;21A:R;true;false;false;2076;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.83519891283558;4.771371182798425
1802;Longchamp;37A:A,C17A:A;true;false;false;2079;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78140888120293;4.886162389313618
1803;Longchamp;37A:R,C17A:R;true;false;false;2078;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78126483909865;4.885251171461126
1804;Longefer;24A:A,34A:R;true;false;false;2081;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7393379781948;4.880151152518684
1805;Longefer;24A:R,34A:A;true;false;false;2080;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74007924523859;4.881798373734903
1809;Lorette;78B:A,C10A:A;true;false;false;2085;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.707134309108724;4.798123111823041
1812;Louis Braille;C25B:R;true;false;false;2088;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.69598848433754;4.949689201301068
1815;Louise Michel;C17A:R;true;false;false;2092;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.774139821692;4.894423179786175
1817;Louise Michel;69A:R,C17A:A;true;false;false;10716;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77452182127272;4.893728436693432
1820;Ludovic Bonin;C12A:A;true;false;false;2094;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.726964418290635;4.853817406282635
1821;Ludovic Bonin;C12A:R;true;false;false;2093;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7270473466614;4.853908464570279
1822;Luther King;24A:A,C17A:A;true;false;false;2095;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73189321564186;4.901216409120526
1823;Luther King;24A:R,C17A:R;true;false;false;2096;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73206323398253;4.901264434120113
1825;Luzy;46A:R,C21A:R;true;false;false;2100;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.756192268649;4.801641226961781
1826;Luzy;46A:A,C21A:A;true;false;false;2099;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75624727416761;4.802280198251083
1835;Lycee Jean Perrin;20A:R,2A:R,71A:R;true;false;false;2102;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.794428299679566;4.814409801158258
1842;Lyon-Plage;40A:A;true;false;false;2103;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7889834339996;4.819671306033268
1843;Lyon-Plage;40A:R;true;false;false;2104;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78792798811147;4.818330076094501
1845;Machy;21A:A;false;false;false;2105;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.87168838833733;4.756392344622046
1846;Machy;21A:R;true;false;false;2106;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.87176143601997;4.756344021178583
1862;Mairie de Villeurbanne;69A:R,C26A:A;true;false;false;2110;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7665109985702;4.880237230536955
1863;Mairie de Villeurbanne;27A:A,69A:A,C26A:R;true;false;false;2111;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.76677176403247;4.880249288751275
1864;Mairie du 4eme;45B:A,C13B:R,S12A:R,S4A:A;true;false;false;2113;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77405510314098;4.827508195796478
1865;Mairie du 4eme;45B:R,C13B:A;true;false;false;2112;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7740600516248;4.828181799622691
1866;Mairie du 5eme;46A:A,90B:R;true;false;false;2114;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75806624208645;4.801065253275925
1867;Mairie du 5eme;46A:R,90B:A;true;false;false;2115;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75802637948238;4.80097859745025
1874;Ctre Hospitalier Mt d'Or;43A:R;true;false;false;2116;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.859509067476424;4.835059674524122
1875;Hôpital Antoine Charial;73D:A,C24D:A;true;false;false;711;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74741851227531;4.751918587902806
1876;Hôpital Antoine Charial;73D:R,C24D:R;true;false;false;710;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74732855049051;4.752991108256222
1877;Maison des Pretres;15C:A,15F:A,18B:A;true;false;false;2118;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.65094204282393;4.812785677809024
1878;Maison des Pretres;15F:R,18B:R;true;false;false;2119;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.651865885965385;4.813340560605257
1882;Maisons Neuves;C11A:R;true;false;false;2122;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.755662090794196;4.8754843517684
1885;Manissieux Clemenceau;26A:A,50A:A;true;false;false;2127;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.70378936841985;4.983350065296015
1886;Manissieux Clemenceau;26A:R,50A:R;true;false;false;2126;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.70397043127734;4.983066104456364
1889;Manufacture Montluc;T36:A;false;false;false;757;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.749287068040836;4.859293398125647
1892;Manufacture Montluc;C25B:R,T36:R;true;false;false;758;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74939934476764;4.859504264273958
1893;Marais;37A:A,7A:A;true;false;false;2134;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78545825649584;4.901635003231511
1895;Marcel Pagnol;39A:A;false;false;false;2137;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.71298126344886;4.888120661231612
1896;Marcel Pagnol;39A:R;false;false;false;2136;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.71261954723695;4.88819384212318
1899;Marcy INTEFP;98G:A;true;false;false;2139;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78684343632098;4.714228785873289
1902;Marcy l'Etoile;72C:A,72C:R,98G:A;true;false;false;2141;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78133652517298;4.705661815707664
1905;Marcy l'Orme;72C:A,98G:R;true;false;false;2144;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.77893336266181;4.705732604865969
1906;Marcy l'Orme;72C:R,98G:A;true;false;false;2142;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7788619643134;4.705703802286152
1907;Marcy Vercheres;98G:A;true;false;false;2146;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.785890135275736;4.706624102873638
1908;Marcy Vercheres;72C:R,98G:R,GE6A:A,GE6A:R;true;false;false;2145;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.78603047901793;4.706763821050856
1916;Marius Poncet;72C:R;false;false;false;10773;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75831942180291;4.73803366339906
1917;Marjolet;15C:A,15F:A;false;false;false;2155;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.677055822143885;4.824090462942602
1918;Marjolet;15C:R,15F:R;false;false;false;2154;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.677202140907426;4.824392398346685
1921;Marne Pagere;24A:R;false;false;false;10704;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.74183233949243;4.914822927092181
1922;Marne Pagere;24A:A;false;false;false;2160;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.742216295030595;4.916525051716415
1923;Marronniers;33A:R,70A:R,77A:R,9B:R;true;false;false;2162;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81437496882297;4.861714336512845
1924;Marronniers;33A:A,70A:A,77A:A,77A:R,9B:A;true;false;false;2163;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.81492160662661;4.862435862056708
1932;Maryse Bastie;C15A:A,PL2A:A;true;false;false;2164;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73472252228805;4.874487726070751
1936;Mas du Taureau;52A:R,C3A:A;false;false;false;2167;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.785085312142066;4.910855390791653
1937;Mas du Taureau;37A:A,7A:A;true;false;false;2169;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.785070748460896;4.910163160721888
1938;Mas du Taureau;37A:R,7A:R;true;false;false;2168;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.785646720643335;4.910840244518552
1939;Rebufer;C15A:R;true;false;false;413;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.727431672903066;4.915536491702467
1940;Rebufer;C15A:A;true;false;false;412;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.72759661393265;4.915801271023498
1941;Massard;28A:R;false;false;false;5435;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.727947263189364;5.01883690644875
1942;Massard;28A:A;false;false;false;5436;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7279852423894;5.018422956595936
1950;Menival Centre;65B:A,C21A:R;true;false;false;2171;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75666536983256;4.786258590242484
1951;Menival Centre;65B:R,C21A:A;true;false;false;2170;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.756928925959556;4.785730252887004
1952;Ménival Sainte Anne;65B:A,C21A:R;true;false;false;689;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75675199202916;4.783112042744486
1953;Ménival Sainte Anne;65B:A,73E:A,C21A:A,C21A:R,C24D:A,C24E:A;true;false;false;690;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.75636973274302;4.78206635065221
1954;ENS Lyon;34A:A;true;false;false;786;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73144837436802;4.830573461339893
1955;ENS Lyon;34A:R;true;false;false;785;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.73150024081001;4.829507206032309
1956;Merlo;63A:A;true;false;false;2172;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.7190332589472;4.787038647934375
1957;Merlo;63A:A,63A:R;true;false;false;2173;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.71895741260323;4.787626371660786
1958;Merlus;63A:A;true;false;false;2175;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.718689978224624;4.790801249694294
1959;Merlus;63A:A,63A:R;true;false;false;2174;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.71864782566932;4.790670871514969
1963;Meyzieu Centre social;67A:A;true;false;false;2176;2022-02-07 01:31:23;2022-02-07 06:00:32;Point;45.76387963445894;5.001834116667041
